PL,,Mean:,0.178,,,
1.719521,,STDEV:,4.037,,,
-11.577644,,,,,,
3.587463,,Lower:,-30,,,
1.408721,,Upper:,30,,,
5.25336,,Num,30,,,
1.514684,,,,,,
-0.24289,,-30,,Bin,Frequency,
0.19238,,-28,,-30,0,0
8.082046,,-26,,-28,0,0
2.96981,,-24,,-26,0,0
0.034843,,-22,,-24,0,0
5.84615,,-20,,-22,0,0
-1.443289,,-18,,-20,0,0
-1.076222,,-16,,-18,1,0.005
-4.295566,,-14,,-16,0,0
-6.704358,,-12,,-14,0,0
-0.685654,,-10,,-12,0,0
0.028197,,-8,,-10,1,0.005
-1.529584,,-6,,-8,2,0.01
6.988441,,-4,,-6,10,0.05
5.908383,,-2,,-4,22,0.11
2.290488,,0,,-2,11,0.055
2.29754,,2,,0,42,0.21
4.021815,,4,,2,45,0.225
3.095212,,6,,4,33,0.165
-4.021363,,8,,6,24,0.12
0.098394,,10,,8,7,0.035
-0.429917,,12,,10,2,0.01
-8.874652,,14,,12,0,0
7.772315,,16,,14,0,0
1.882965,,18,,16,0,0
-1.702357,,20,,18,0,0
-3.745933,,22,,20,0,0
-4.890917,,24,,22,0,0
-0.736404,,26,,24,0,0
-0.335171,,28,,26,0,0
4.418825,,30,,28,0,0
-7.306493,,,,30,0,0
0.838144,,,,More,0,200
0.5828,,,,,,
-0.033123,,,,,,
-2.789423,,,,,,
4.782347,,,,,,
2.344337,,,,,,
2.818295,,,,,,
1.932929,,,,,,
-1.74221,,,,,,
7.426823,,,,,,
-5.594254,,,,,,
3.657374,,,,,,
-1.016459,,,,,,
3.624853,,,,,,
-5.759692,,,,,,
-6.36432,,,,,,
-3.599194,,,,,,
-7.267178,,,,,,
5.873027,,,,,,
-0.410667,,,,,,
-0.645035,,,,,,
-5.673445,,,,,,
-2.07512,,,,,,
0.452111,,,,,,
-1.079241,,,,,,
5.177374,,,,,,
5.231702,,,,,,
-0.325601,,,,,,
-0.044034,,,,,,
1.024263,,,,,,
0.328342,,,,,,
3.991463,,,,,,
3.41425,,,,,,
-1.531251,,,,,,
-1.02195,,,,,,
2.140636,,,,,,
5.266031,,,,,,
-0.530697,,,,,,
-4.435702,,,,,,
-4.449268,,,,,,
-4.94977,,,,,,
2.100223,,,,,,
5.398049,,,,,,
1.249862,,,,,,
-0.028671,,,,,,
2.834663,,,,,,
9.201426,,,,,,
-4.68446,,,,,,
0.248718,,,,,,
-4.124653,,,,,,
1.132581,,,,,,
-4.544597,,,,,,
-7.410441,,,,,,
-0.339304,,,,,,
1.637198,,,,,,
2.444088,,,,,,
-1.635634,,,,,,
2.500804,,,,,,
-4.500653,,,,,,
1.305507,,,,,,
-2.869521,,,,,,
-4.81479,,,,,,
6.776059,,,,,,
-4.496994,,,,,,
1.898852,,,,,,
5.355882,,,,,,
2.634197,,,,,,
-1.224831,,,,,,
3.19959,,,,,,
2.90095,,,,,,
-1.810977,,,,,,
-5.506502,,,,,,
1.319307,,,,,,
3.281667,,,,,,
4.451452,,,,,,
4.498052,,,,,,
-0.53736,,,,,,
-4.652648,,,,,,
0.824031,,,,,,
3.116099,,,,,,
-1.482947,,,,,,
3.983308,,,,,,
3.984597,,,,,,
-1.170653,,,,,,
-0.770958,,,,,,
-0.114929,,,,,,
-5.434766,,,,,,
5.61686,,,,,,
0.035931,,,,,,
-5.409115,,,,,,
-3.751455,,,,,,
-1.742515,,,,,,
-6.275569,,,,,,
2.093091,,,,,,
-18.505666,,,,,,
-6.192371,,,,,,
-5.48089,,,,,,
1.367009,,,,,,
1.533793,,,,,,
-2.741047,,,,,,
-1.978227,,,,,,
0.356885,,,,,,
-3.413888,,,,,,
1.755947,,,,,,
-0.069297,,,,,,
-0.11065,,,,,,
1.722148,,,,,,
3.936323,,,,,,
1.541839,,,,,,
-2.384224,,,,,,
-1.481798,,,,,,
6.973561,,,,,,
4.159311,,,,,,
4.035426,,,,,,
4.759636,,,,,,
5.277742,,,,,,
1.023463,,,,,,
0.5989,,,,,,
-2.367002,,,,,,
-2.422752,,,,,,
6.588354,,,,,,
-1.331035,,,,,,
3.035692,,,,,,
7.160714,,,,,,
2.640735,,,,,,
5.224511,,,,,,
-0.398821,,,,,,
0.622569,,,,,,
1.987703,,,,,,
-6.466048,,,,,,
2.201335,,,,,,
-1.190323,,,,,,
2.238207,,,,,,
0.218715,,,,,,
0.490612,,,,,,
5.399679,,,,,,
-1.712287,,,,,,
0.555993,,,,,,
-6.511071,,,,,,
4.215927,,,,,,
5.541183,,,,,,
2.405238,,,,,,
-6.508017,,,,,,
4.7326,,,,,,
0.040276,,,,,,
0.980397,,,,,,
-4.924856,,,,,,
3.27957,,,,,,
-5.668351,,,,,,
-8.759639,,,,,,
-0.513309,,,,,,
-1.404677,,,,,,
1.442627,,,,,,
0.528204,,,,,,
3.662884,,,,,,
1.236429,,,,,,
1.958974,,,,,,
0.282648,,,,,,
3.290844,,,,,,
1.295762,,,,,,
0.693188,,,,,,
-0.929099,,,,,,
160,,,,,,
